Date,Ticker,Dollars,Returns,PnL,CumReturns,SODDollars,EODDollars,EOD_check
2026-03-09,AAPL,5000.0,0.009399570838394267,44.55010011258477,0.9568277681522878,4739.588740648854,4784.138840761439,4784.138840761439
2026-03-10,AAPL,5000.0,0.0036554627966916,17.488241546610716,0.96032541646161,4784.138840761439,4801.6270823080495,4801.6270823080495
2026-03-11,AAPL,5000.0,-7.663617950748325e-05,-0.3679783550077527,0.9602518207906084,4801.6270823080495,4801.259103953042,4801.2591039530425
2026-03-12,AAPL,5000.0,-0.019362766377938656,-92.96565834979386,0.9416586891206497,4801.2591039530425,4708.293445603249,4708.293445603248
2026-03-13,AAPL,5000.0,-0.022051921765652405,-103.82691871217682,0.9208933053782142,4708.293445603248,4604.466526891071,4604.466526891071
2026-01-02,AMZN,1000.0,-0.018715913643268745,-17.23535957812297,0.9812840863567313,920.8933053782142,903.6579458000913,981.2840863567312
2026-01-05,AMZN,1000.0,0.028962461627345393,28.42040269663151,1.0097044890533629,981.2840863567312,1009.7044890533627,1009.7044890533629
2026-01-06,AMZN,1000.0,0.033768107781812384,34.09581001413376,1.0438002990674966,1009.7044890533629,1043.8002990674966,1043.8002990674966
2026-01-07,AMZN,1000.0,0.0026148877348795008,2.7294205996951515,1.0465297196671917,1043.8002990674966,1046.5297196671918,1046.5297196671916
2026-01-08,AMZN,1000.0,0.019581038977249277,20.492139231653038,1.0670218588988447,1046.5297196671916,1067.0218588988446,1067.0218588988448
2026-01-09,AMZN,1000.0,0.004425724253495522,4.722344519938495,1.0717442034187832,1067.0218588988448,1071.7442034187834,1071.7442034187832
2026-01-12,AMZN,1000.0,-0.003678565947722645,-3.9424817313654676,1.0678017216874176,1071.7442034187832,1067.8017216874177,1067.8017216874175
2026-01-13,AMZN,1000.0,-0.0157016882298876,-16.76628972527304,1.0510354319621447,1067.8017216874175,1051.0354319621445,1051.0354319621447
2026-01-14,AMZN,1000.0,-0.024526018373191683,-25.77771431517902,1.0252577176469657,1051.0354319621447,1025.2577176469656,1025.2577176469658
2026-01-15,AMZN,1000.0,0.006465239039753046,6.628536221939268,1.031886253868905,1025.2577176469658,1031.886253868905,1031.886253868905
2026-01-16,AMZN,1000.0,0.0039466053837939885,4.0724478449820305,1.0359587017138872,1031.886253868905,1035.958701713887,1035.9587017138872
2026-01-20,AMZN,1000.0,-0.033957825706746436,-35.1789050321875,1.0007797966816996,1035.9587017138872,1000.7797966816997,1000.7797966816996
2026-01-21,AMZN,1000.0,0.001341980773133189,1.343027245286983,1.0021228239269866,1000.7797966816996,1002.1228239269866,1002.1228239269866
2026-01-22,AMZN,1000.0,0.01309929882528893,13.127106330262,1.0152499302572486,1002.1228239269866,1015.2499302572486,1015.2499302572486
2026-01-23,AMZN,1000.0,0.020568436457892858,20.882103679376375,1.0361320339366251,1015.2499302572486,1036.132033936625,1036.132033936625
2026-01-26,AMZN,1000.0,-0.003094185824689788,-3.2059850519137036,1.0329260488847114,1036.132033936625,1032.9260488847112,1032.9260488847115
2026-01-27,AMZN,1000.0,0.026256163723313408,27.120675453592213,1.0600467243383036,1032.9260488847115,1060.0467243383036,1060.0467243383036
2026-01-28,AMZN,1000.0,-0.0068252338521122,-7.23506678777444,1.052811657550529,1060.0467243383036,1052.8116575505292,1052.8116575505292
2026-01-29,AMZN,1000.0,-0.005267268047532414,-5.54544120388554,1.0472662163466435,1052.8116575505292,1047.2662163466437,1047.2662163466434
2026-01-30,AMZN,1000.0,-0.010052507834071855,-10.527651844183424,1.03673856450246,1047.2662163466434,1036.7385645024601,1036.7385645024601
2026-02-02,AMZN,1000.0,0.015294624385431943,15.856526929957035,1.0525950914324171,1036.7385645024601,1052.5950914324171,1052.5950914324171
2026-02-03,AMZN,1000.0,-0.017863069956986388,-18.80257975463775,1.0337925116777793,1052.5950914324171,1033.7925116777794,1033.7925116777792
2026-02-04,AMZN,1000.0,-0.023593955826118118,-24.39125485389722,1.0094012568238822,1033.7925116777792,1009.401256823882,1009.4012568238821
2026-02-05,AMZN,1000.0,-0.04420791797466184,-44.623527965190746,0.9647777288586914,1009.4012568238821,964.7777288586914,964.7777288586914
2026-02-06,AMZN,1000.0,-0.05554804877440456,-53.59152033910184,0.9111862085195895,964.7777288586914,911.1862085195895,911.1862085195895
2026-02-09,AMZN,1000.0,-0.00760748406141476,-6.9318345582937235,0.9042543739612958,911.1862085195895,904.2543739612958,904.2543739612959
2026-02-10,AMZN,1000.0,-0.008432323191560842,-7.624965128624166,0.8966294088326716,904.2543739612959,896.6294088326717,896.6294088326716
2026-02-11,AMZN,1000.0,-0.013915755650289796,-12.47727576217925,0.8841521330704923,896.6294088326716,884.1521330704924,884.1521330704924
2026-02-12,AMZN,1000.0,-0.021952154485218922,-19.409044213599287,0.8647430888568931,884.1521330704924,864.7430888568931,864.7430888568931
2026-02-13,AMZN,1000.0,-0.004058180323715632,-3.509283388268122,0.8612338054686249,864.7430888568931,861.233805468625,861.233805468625
2026-02-17,AMZN,1000.0,0.011871828009746066,10.224419614702617,0.8714582250833276,861.233805468625,871.4582250833275,871.4582250833276
2026-02-18,AMZN,1000.0,0.018095945812067304,15.76986081858825,0.8872280859019158,871.4582250833276,887.2280859019158,887.2280859019158
2026-02-19,AMZN,1000.0,0.00034184934085601526,0.30329833635451403,0.8875313842382704,887.2280859019158,887.5313842382703,887.5313842382703
2026-02-20,AMZN,1000.0,0.025627257563010764,22.744995379129627,0.9102763796174,887.5313842382703,910.2763796173999,910.2763796174
2026-02-23,AMZN,1000.0,-0.023035535309270605,-20.96870368387163,0.8893076759335284,910.2763796174,889.3076759335285,889.3076759335285
2026-02-24,AMZN,1000.0,0.016027637831418806,14.253501350563356,0.9035611772840918,889.3076759335285,903.5611772840919,903.5611772840919
2026-02-25,AMZN,1000.0,0.00997315810991184,9.01135848303233,0.9125725357671242,903.5611772840919,912.5725357671242,912.5725357671241
2026-02-26,AMZN,1000.0,-0.012913032798065993,-11.784079084975126,0.900788456682149,912.5725357671241,900.788456682149,900.788456682149
2026-02-27,AMZN,1000.0,0.01000385652833935,9.011358483032444,0.9097998151651815,900.788456682149,909.7998151651815,909.7998151651815
2026-03-02,AMZN,1000.0,-0.007666669573102691,-6.975134560541349,0.9028246806046402,909.7998151651815,902.8246806046401,902.8246806046402
2026-03-03,AMZN,1000.0,0.0016315386481426941,1.4729933589035542,0.9042976739635438,902.8246806046402,904.2976739635437,904.2976739635437
2026-03-04,AMZN,1000.0,0.03875826073047883,35.049005025444565,0.9393466789889884,904.2976739635437,939.3466789889883,939.3466789889884
2026-03-05,AMZN,1000.0,0.009777672934109694,9.184624598896459,0.9485313035878848,939.3466789889884,948.5313035878848,948.5313035878848
2026-03-06,AMZN,1000.0,-0.026171534044230005,-24.824519303868193,0.9237067842840166,948.5313035878848,923.7067842840166,923.7067842840166
2026-03-09,AMZN,1000.0,0.0013132534612816382,1.2130611316703164,0.924919845415687,923.7067842840166,924.919845415687,924.919845415687
2026-03-10,AMZN,1000.0,0.00393459326562029,3.639183395011121,0.9285590288106981,924.919845415687,928.5590288106981,928.5590288106981
2026-03-11,AMZN,1000.0,-0.007838417021498345,-7.278432896895748,0.9212805959138023,928.5590288106981,921.2805959138024,921.2805959138022
2026-03-12,AMZN,1000.0,-0.014671973697334195,-13.51700467111168,0.9077635912426906,921.2805959138022,907.7635912426906,907.7635912426906
2026-03-13,AMZN,1000.0,-0.008877013416636048,-8.058229578595085,0.8997053616640955,907.7635912426906,899.7053616640956,899.7053616640956
2026-01-02,GOOGL,1000.0,0.006869044700111848,6.180116346200969,1.0068690447001118,899.7053616640956,905.8854780102965,1006.8690447001119
2026-01-05,GOOGL,1000.0,0.004410648465910105,4.440945407378922,1.0113099901074907,1006.8690447001119,1011.3099901074908,1011.3099901074906
2026-01-06,GOOGL,1000.0,-0.00695025521734649,-7.028862535099215,1.0042811275723915,1011.3099901074906,1004.2811275723915,1004.2811275723915
2026-01-07,GOOGL,1000.0,0.02430495071090233,24.409003305536388,1.028690130877928,1004.2811275723915,1028.690130877928,1028.690130877928
2026-01-08,GOOGL,1000.0,0.010745959085171286,11.054262057733709,1.0397443929356616,1028.690130877928,1039.7443929356616,1039.7443929356616
2026-01-09,GOOGL,1000.0,0.009617777517530124,10.000030246354614,1.049744423182016,1039.7443929356616,1049.7444231820161,1049.7444231820161
2026-01-12,GOOGL,1000.0,0.010013004916438417,10.511096070325339,1.0602555192523415,1049.7444231820161,1060.2555192523414,1060.2555192523416
2026-01-13,GOOGL,1000.0,0.012384857350936418,13.131113361483273,1.0733866326138248,1060.2555192523416,1073.386632613825,1073.3866326138248
2026-01-14,GOOGL,1000.0,-0.00038695353039874814,-0.41535074697274355,1.072971281866852,1073.3866326138248,1072.971281866852,1072.971281866852
2026-01-15,GOOGL,1000.0,-0.0091115228573736,-9.776402360035274,1.0631948795068167,1072.971281866852,1063.1948795068167,1063.1948795068167
2026-01-16,GOOGL,1000.0,-0.008353871352345,-8.88179324587189,1.0543130862609449,1063.1948795068167,1054.3130862609448,1054.3130862609448
2026-01-20,GOOGL,1000.0,-0.024242369838586297,-25.55904776279916,1.0287540384981457,1054.3130862609448,1028.7540384981457,1028.7540384981457
2026-01-21,GOOGL,1000.0,0.019813685178711404,20.383408645130213,1.049137447143276,1028.7540384981457,1049.137447143276,1049.137447143276
2026-01-22,GOOGL,1000.0,0.006577736544023383,6.900949725777727,1.0560383968690537,1049.137447143276,1056.0383968690537,1056.0383968690537
2026-01-23,GOOGL,1000.0,-0.007896232610549059,-8.33872482734937,1.0476996720417042,1056.0383968690537,1047.6996720417044,1047.6996720417042
2026-01-26,GOOGL,1000.0,0.01625350820181426,17.02879521256795,1.0647284672542723,1047.6996720417042,1064.7284672542721,1064.7284672542723
2026-01-27,GOOGL,1000.0,0.0038707612918738032,4.121309737403962,1.0688497769916763,1064.7284672542723,1068.8497769916762,1068.8497769916762
2026-01-28,GOOGL,1000.0,0.004364196880606519,4.664670862584047,1.0735144478542604,1068.8497769916762,1073.5144478542602,1073.5144478542604
2026-01-29,GOOGL,1000.0,0.006666405517007812,7.1564826377632365,1.0806709304920237,1073.5144478542604,1080.6709304920237,1080.6709304920237
2026-01-30,GOOGL,1000.0,-0.0007390768797954639,-0.7986988993937055,1.07987223159263,1080.6709304920237,1079.87223159263,1079.87223159263
2026-02-02,GOOGL,1000.0,0.01683434086633162,18.178937238716536,1.0980511688313463,1079.87223159263,1098.0511688313466,1098.0511688313463
2026-02-03,GOOGL,1000.0,-0.011580300604792315,-12.715762614510549,1.0853354062168359,1098.0511688313463,1085.3354062168357,1085.335406216836
2026-02-04,GOOGL,1000.0,-0.01963432234313034,-21.309825216073666,1.0640255810007622,1085.335406216836,1064.0255810007623,1064.0255810007623
2026-02-05,GOOGL,1000.0,-0.005374779306136834,-5.718902673963119,1.0583066783267991,1064.0255810007623,1058.306678326799,1058.306678326799
2026-02-06,GOOGL,1000.0,-0.02532829146093707,-26.80510000371734,1.0315015783230819,1058.306678326799,1031.5015783230817,1031.501578323082
2026-02-09,GOOGL,1000.0,0.004522119395378388,4.664573293698228,1.0361661516167802,1031.501578323082,1036.16615161678,1036.16615161678
2026-02-10,GOOGL,1000.0,-0.017698662560139744,-18.338755073703986,1.0178273965430762,1036.16615161678,1017.8273965430761,1017.8273965430762
2026-02-11,GOOGL,1000.0,-0.023918591893986596,-24.344998116432706,0.9934823984266435,1017.8273965430762,993.4823984266435,993.4823984266435
2026-02-12,GOOGL,1000.0,-0.006303051873291943,-6.261971092485627,0.9872204273341579,993.4823984266435,987.2204273341579,987.220427334158
2026-02-13,GOOGL,1000.0,-0.010614844217675667,-10.479191044659288,0.9767412362894986,987.220427334158,976.7412362894987,976.7412362894986
2026-02-17,GOOGL,1000.0,-0.012102646085931701,-11.82115350034719,0.9649200827891514,976.7412362894986,964.9200827891514,964.9200827891515
2026-02-18,GOOGL,1000.0,0.004337473124623736,4.1853149265076555,0.9691053977156591,964.9200827891515,969.1053977156591,969.105397715659
2026-02-19,GOOGL,1000.0,-0.0015823770894107803,-1.5334901785695811,0.9675719075370894,969.105397715659,967.5719075370895,967.5719075370895
2026-02-20,GOOGL,1000.0,0.040052807314611805,38.75397117561443,1.0063258787127038,967.5719075370895,1006.3258787127039,1006.3258787127038
2026-02-23,GOOGL,1000.0,-0.011080081023819632,-11.150172272503246,0.9951757064402006,1006.3258787127038,995.1757064402005,995.1757064402005
2026-02-24,GOOGL,1000.0,-0.0018940708591722588,-1.8849333053245503,0.993290773134876,995.1757064402005,993.290773134876,993.290773134876
2026-02-25,GOOGL,1000.0,0.00643284820201151,6.389688764035309,0.9996804618989114,993.290773134876,999.6804618989113,999.6804618989114
2026-02-26,GOOGL,1000.0,-0.017641310753361283,-17.63567368242244,0.9820447882164889,999.6804618989114,982.044788216489,982.0447882164889
2026-02-27,GOOGL,1000.0,0.014249474647304972,13.993622312208839,0.9960384105286977,982.0447882164889,996.0384105286977,996.0384105286977
2026-03-02,GOOGL,1000.0,-0.016807943446709328,-16.7413572749166,0.9792970532537811,996.0384105286977,979.2970532537811,979.2970532537811
2026-03-03,GOOGL,1000.0,-0.009591529564517476,-9.392956638728487,0.9699040966150526,979.2970532537811,969.9040966150526,969.9040966150526
2026-03-04,GOOGL,1000.0,-0.0014821877429089803,-1.4375799638000384,0.9684665166512526,969.9040966150526,968.4665166512525,968.4665166512526
2026-03-05,GOOGL,1000.0,-0.007422644642436693,-7.188582801200747,0.9612779338500519,968.4665166512526,961.2779338500519,961.2779338500519
2026-03-06,GOOGL,1000.0,-0.007843650721151452,-7.539928359069937,0.953738005490982,961.2779338500519,953.738005490982,953.738005490982
2026-03-09,GOOGL,1000.0,0.026985310109787886,25.736915841664732,0.9794749213326467,953.738005490982,979.4749213326468,979.4749213326467
2026-03-10,GOOGL,1000.0,0.002219686727622072,2.174127482920749,0.9816490488155675,979.4749213326467,981.6490488155674,981.6490488155674
2026-03-11,GOOGL,1000.0,0.0054064734754804,5.30725954465193,0.9869563083602194,981.6490488155674,986.9563083602194,986.9563083602194
2026-03-12,GOOGL,1000.0,-0.016682942048633964,-16.465334896907255,0.9704909734633121,986.9563083602194,970.4909734633121,970.4909734633121
2026-03-13,GOOGL,1000.0,-0.004183788716005665,-4.060329183761159,0.9664306442795509,970.4909734633121,966.430644279551,966.430644279551
2026-01-02,MSFT,1000.0,-0.022083435687120456,-21.34210897900985,0.9779165643128795,966.430644279551,945.0885353005411,977.9165643128796
2026-01-05,MSFT,1000.0,-0.0001903375156925291,-0.18613420940588687,0.9777304301034736,977.9165643128796,977.7304301034737,977.7304301034736
2026-01-06,MSFT,1000.0,0.011970000253572977,11.703433496264594,0.9894338635997382,977.7304301034736,989.4338635997382,989.4338635997382
2026-01-07,MSFT,1000.0,0.010365499243197629,10.255975964337193,0.9996898395640753,989.4338635997382,999.6898395640753,999.6898395640753
2026-01-08,MSFT,1000.0,-0.011086551233978836,-11.083112624415204,0.9886067269396601,999.6898395640753,988.6067269396601,988.6067269396601
2026-01-09,MSFT,1000.0,0.0024471834263524173,2.419301997347246,0.9910260289370074,988.6067269396601,991.0260289370074,991.0260289370074
2026-01-12,MSFT,1000.0,-0.00438162996992264,-4.342309349363813,0.9866837195876436,991.0260289370074,986.6837195876435,986.6837195876435
2026-01-13,MSFT,1000.0,-0.013642593572847694,-13.460924971279843,0.9732227946163637,986.6837195876435,973.2227946163637,973.2227946163638
2026-01-14,MSFT,1000.0,-0.023987065591537404,-23.344759009642054,0.9498780356067217,973.2227946163638,949.8780356067217,949.8780356067217
2026-01-15,MSFT,1000.0,-0.005921024377300688,-5.624251004289889,0.9442537846024318,949.8780356067217,944.2537846024318,944.2537846024318
2026-01-16,MSFT,1000.0,0.007007346870100184,6.616713802114104,0.950870498404546,944.2537846024318,950.8704984045459,950.870498404546
2026-01-20,MSFT,1000.0,-0.011612253703628728,-11.041749466769483,0.9398287489377765,950.870498404546,939.8287489377765,939.8287489377765
2026-01-21,MSFT,1000.0,-0.022903278470751354,-21.525159551739755,0.9183035893860367,939.8287489377765,918.3035893860367,918.3035893860367
2026-01-22,MSFT,1000.0,0.015829449808587803,14.536240577232292,0.932839829963269,918.3035893860367,932.839829963269,932.8398299632689
2026-01-23,MSFT,1000.0,0.032827950848620446,30.623220087669647,0.9634630500509386,932.8398299632689,963.4630500509386,963.4630500509386
2026-01-26,MSFT,1000.0,0.009292820813103786,8.953289484169817,0.9724163395351084,963.4630500509386,972.4163395351084,972.4163395351084
2026-01-27,MSFT,1000.0,0.02190185886971885,21.29772543110655,0.993714064966215,972.4163395351084,993.7140649662149,993.714064966215
2026-01-28,MSFT,1000.0,0.0021848569201308177,2.17112305147276,0.9958851880176877,993.714064966215,995.8851880176877,995.8851880176877
2026-01-29,MSFT,1000.0,-0.09993146244609463,-99.52026326701146,0.8963649247506762,995.8851880176877,896.3649247506762,896.3649247506762
2026-01-30,MSFT,1000.0,-0.007404862064634643,-6.637458627355369,0.8897274661233209,896.3649247506762,889.7274661233208,889.7274661233208
2026-02-02,MSFT,1000.0,-0.01608216420757036,-14.30874321018074,0.8754187229131402,889.7274661233208,875.4187229131401,875.4187229131402
2026-02-03,MSFT,1000.0,-0.028721958392058156,-25.1437401351399,0.8502749827780003,875.4187229131402,850.2749827780003,850.2749827780003
2026-02-04,MSFT,1000.0,0.00724696002125591,6.161908807266226,0.8564368915852665,850.2749827780003,856.4368915852665,856.4368915852665
2026-02-05,MSFT,1000.0,-0.04954246909318927,-42.42999823163015,0.8140068933536363,856.4368915852665,814.0068933536363,814.0068933536363
2026-02-06,MSFT,1000.0,0.018975241101618856,15.445977059764997,0.8294528704134013,814.0068933536363,829.4528704134013,829.4528704134013
2026-02-09,MSFT,1000.0,0.03106151286708836,25.764061006989238,0.8552169314203906,829.4528704134013,855.2169314203906,855.2169314203906
2026-02-10,MSFT,1000.0,-0.0007979599440377516,-0.6824288547363525,0.8545345025656542,855.2169314203906,854.5345025656542,854.5345025656542
2026-02-11,MSFT,1000.0,-0.02153555363583015,-18.402873613670085,0.8361316289519841,854.5345025656542,836.1316289519841,836.1316289519841
2026-02-12,MSFT,1000.0,-0.006256627631262779,-5.231364253073741,0.8309002646989104,836.1316289519841,830.9002646989104,830.9002646989104
2026-02-13,MSFT,1000.0,-0.001294005019369382,-1.075189113115738,0.8298250755857947,830.9002646989104,829.8250755857947,829.8250755857947
2026-02-17,MSFT,1000.0,-0.011113366274641656,-9.222150008867134,0.8206029255769275,829.8250755857947,820.6029255769275,820.6029255769275
2026-02-18,MSFT,1000.0,0.006904209070364153,5.665614161935584,0.826268539738863,820.6029255769275,826.2685397388631,826.2685397388631
2026-02-19,MSFT,1000.0,-0.0005769168650320289,-0.47668825562073724,0.8257918514832423,826.2685397388631,825.7918514832423,825.7918514832423
2026-02-20,MSFT,1000.0,-0.0030868355547025716,-2.549083647942138,0.8232427678353001,825.7918514832423,823.2427678353002,823.2427678353001
2026-02-23,MSFT,1000.0,-0.032122471647954565,-26.44459246917307,0.7967981753661271,823.2427678353001,796.7981753661271,796.7981753661271
2026-02-24,MSFT,1000.0,0.01178245055508631,9.388235103634383,0.8061864104697615,796.7981753661271,806.1864104697615,806.1864104697614
2026-02-25,MSFT,1000.0,0.029820067104153303,24.040532858664765,0.8302269433284263,806.1864104697614,830.2269433284262,830.2269433284263
2026-02-26,MSFT,1000.0,0.002795794059219592,2.3211435559616547,0.832548086884388,830.2269433284263,832.5480868843879,832.548086884388
2026-02-27,MSFT,1000.0,-0.022353905603506474,-18.610701344593515,0.8139373855397944,832.548086884388,813.9373855397945,813.9373855397945
2026-03-02,MSFT,1000.0,0.014793496213936663,12.040979631364456,0.8259783651711589,813.9373855397945,825.978365171159,825.9783651711589
2026-03-03,MSFT,1000.0,0.013498946299321357,11.14983759584672,0.8371282027670056,825.9783651711589,837.1282027670056,837.1282027670056
2026-03-04,MSFT,1000.0,0.0031441575378865494,2.6320629489073006,0.8397602657159129,837.1282027670056,839.760265715913,839.7602657159129
2026-03-05,MSFT,1000.0,0.013524136978431578,11.357032862586104,0.851117298578499,839.7602657159129,851.117298578499,851.117298578499
2026-03-06,MSFT,1000.0,-0.004188178755669236,-3.56463138848906,0.84755266719001,851.117298578499,847.55266719001,847.55266719001
2026-03-09,MSFT,1000.0,0.0011003819846291396,0.9326316860002638,0.8484852988760102,847.55266719001,848.4852988760102,848.4852988760102
2026-03-10,MSFT,1000.0,-0.008915253325116002,-7.564461382116394,0.8409208374938938,848.4852988760102,840.9208374938938,840.9208374938938
2026-03-11,MSFT,1000.0,-0.002168781697636457,-1.8237737215178784,0.8390970637723759,840.9208374938938,839.0970637723759,839.0970637723759
2026-03-12,MSFT,1000.0,-0.007459048347235875,-6.258865566701816,0.8328381982056741,839.0970637723759,832.8381982056741,832.8381982056741
2026-03-13,MSFT,1000.0,-0.015701980263283843,-13.077208950734372,0.8197609892549397,832.8381982056741,819.7609892549397,819.7609892549397
2026-01-02,NVDA,2000.0,0.012600514015812525,20.658819669446416,1.0126005140158125,1639.5219785098793,1660.1807981793258,2025.2010280316251
2026-01-05,NVDA,2000.0,-0.003865526635683625,-7.828468516470107,1.0086862797575775,2025.2010280316251,2017.372559515155,2017.372559515155
2026-01-06,NVDA,2000.0,-0.004677819899715829,-9.436905504040649,1.0039678270055572,2017.372559515155,2007.9356540111144,2007.9356540111144
2026-01-07,NVDA,2000.0,0.009987125820996923,20.053506017074742,1.0139945800140946,2007.9356540111144,2027.9891600281892,2027.9891600281892
2026-01-08,NVDA,2000.0,-0.021521859150629097,-43.646097061129296,0.99217153148353,2027.9891600281892,1984.34306296706,1984.34306296706
